0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.348,-683.6,4.5021e-08,0,0,0,0,0,0,0,0,0,0,0,0,90.697,1367.2,-4.1822e-21,0,0,0,0,0,0,0,0,0,0,0,0,-45.348,-683.6,-4.5021e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5627e-07,-4.5021e-08,1.279e-14,0,0,0,0,0,0,0,0,0,0,0,0,-3.1764e-22,-4.1822e-21,5.116e-14,0,0,0,0,0,0,0,0,0,0,0,0,-6.5627e-07,4.5021e-08,1.279e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.408,50.527,-6.5562e-07,0,0,0,0,0,0,0,0,0,0,0,0,52.816,-101.05,1.5882e-21,0,0,0,0,0,0,0,0,0,0,0,0,-26.408,50.527,6.5562e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.527,-682.7,-5.018e-08,0,0,0,0,0,0,0,0,0,0,0,0,-101.05,1365.4,-2.0296e-20,0,0,0,0,0,0,0,0,0,0,0,0,50.527,-682.7,5.018e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5562e-07,5.018e-08,1.2787e-14,0,0,0,0,0,0,0,0,0,0,0,0,1.5882e-21,-2.0296e-20,5.1149e-14,0,0,0,0,0,0,0,0,0,0,0,0,-6.5562e-07,-5.018e-08,1.2787e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.496,50.797,-6.5656e-07,0,0,0,0,0,0,0,0,0,0,0,0,52.993,-101.59,2.1176e-22,0,0,0,0,0,0,0,0,0,0,0,0,-26.496,50.797,6.5656e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.797,-683.16,-5.0488e-08,0,0,0,0,0,0,0,0,0,0,0,0,-101.59,1366.3,-2.422e-21,0,0,0,0,0,0,0,0,0,0,0,0,50.797,-683.16,5.0488e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5656e-07,5.0488e-08,1.2797e-14,0,0,0,0,0,0,0,0,0,0,0,0,2.1176e-22,-2.422e-21,5.1186e-14,0,0,0,0,0,0,0,0,0,0,0,0,-6.5656e-07,-5.0488e-08,1.2797e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.999,-69.196,-5.9019e-07,0,0,0,0,0,0,0,0,0,0,0,0,53.999,138.39,-1.0588e-21,0,0,0,0,0,0,0,0,0,0,0,0,-26.999,-69.196,5.9019e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69.196,-644.78,6.5296e-08,0,0,0,0,0,0,0,0,0,0,0,0,138.39,1289.6,-9.2644e-21,0,0,0,0,0,0,0,0,0,0,0,0,-69.196,-644.78,-6.5296e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
